Year_Reference,District,Neighborhood,Value,Birth_Place_Region,Sex
2022,Ciutat Vella,el Raval,15,Eastern Africa,Female
2022,Ciutat Vella,el Raval,18,Eastern Africa,Male
2022,Ciutat Vella,el Raval,20,Middle Africa,Female
2022,Ciutat Vella,el Raval,30,Middle Africa,Male
2022,Ciutat Vella,el Raval,821,Northern Africa,Female
2022,Ciutat Vella,el Raval,1228,Northern Africa,Male
2022,Ciutat Vella,el Raval,11,Southern Africa,Female
2022,Ciutat Vella,el Raval,9,Southern Africa,Male
2022,Ciutat Vella,el Raval,68,Western Africa,Female
2022,Ciutat Vella,el Raval,181,Western Africa,Male
2022,Ciutat Vella,el Raval,292,Caribbean,Female
2022,Ciutat Vella,el Raval,315,Caribbean,Male
2022,Ciutat Vella,el Raval,344,Central America,Female
2022,Ciutat Vella,el Raval,306,Central America,Male
2022,Ciutat Vella,el Raval,2631,South America,Female
2022,Ciutat Vella,el Raval,2622,South America,Male
2022,Ciutat Vella,el Raval,155,Northern America,Female
2022,Ciutat Vella,el Raval,151,Northern America,Male
2022,Ciutat Vella,el Raval,12,Central Asia,Female
2022,Ciutat Vella,el Raval,13,Central Asia,Male
2022,Ciutat Vella,el Raval,187,Eastern Asia,Female
2022,Ciutat Vella,el Raval,155,Eastern Asia,Male
2022,Ciutat Vella,el Raval,2577,Southern Asia,Female
2022,Ciutat Vella,el Raval,5622,Southern Asia,Male
2022,Ciutat Vella,el Raval,3076,South-Eastern Asia,Female
2022,Ciutat Vella,el Raval,2155,South-Eastern Asia,Male
2022,Ciutat Vella,el Raval,210,Western Asia,Female
2022,Ciutat Vella,el Raval,263,Western Asia,Male
2022,Ciutat Vella,el Raval,568,Eastern Europe,Female
2022,Ciutat Vella,el Raval,374,Eastern Europe,Male
2022,Ciutat Vella,el Raval,415,Northern Europe,Female
2022,Ciutat Vella,el Raval,461,Northern Europe,Male
2022,Ciutat Vella,el Raval,9559,Southern Europe,Female
2022,Ciutat Vella,el Raval,9964,Southern Europe,Male
2022,Ciutat Vella,el Raval,761,Western Europe,Female
2022,Ciutat Vella,el Raval,854,Western Europe,Male
2022,Ciutat Vella,el Raval,21,Australia and New Zealand,Female
2022,Ciutat Vella,el Raval,22,Australia and New Zealand,Male
2022,Ciutat Vella,el Raval,..,Melanesia,Male
2022,Ciutat Vella,el Raval,18,Not available,Female
2022,Ciutat Vella,el Raval,15,Not available,Male
2022,Ciutat Vella,el Barri Gòtic,11,Eastern Africa,Female
2022,Ciutat Vella,el Barri Gòtic,14,Eastern Africa,Male
2022,Ciutat Vella,el Barri Gòtic,30,Middle Africa,Female
2022,Ciutat Vella,el Barri Gòtic,13,Middle Africa,Male
2022,Ciutat Vella,el Barri Gòtic,329,Northern Africa,Female
2022,Ciutat Vella,el Barri Gòtic,1042,Northern Africa,Male
2022,Ciutat Vella,el Barri Gòtic,8,Southern Africa,Female
2022,Ciutat Vella,el Barri Gòtic,..,Southern Africa,Male
2022,Ciutat Vella,el Barri Gòtic,42,Western Africa,Female
2022,Ciutat Vella,el Barri Gòtic,220,Western Africa,Male
2022,Ciutat Vella,el Barri Gòtic,130,Caribbean,Female
2022,Ciutat Vella,el Barri Gòtic,95,Caribbean,Male
2022,Ciutat Vella,el Barri Gòtic,321,Central America,Female
2022,Ciutat Vella,el Barri Gòtic,230,Central America,Male
2022,Ciutat Vella,el Barri Gòtic,1596,South America,Female
2022,Ciutat Vella,el Barri Gòtic,1495,South America,Male
