Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2025-01-01,1,Ciutat Vella,1,el Raval,33,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,38,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,19,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,22,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,927,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,1909,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,12,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,15,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,75,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,192,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,363,6,1
2025-01-01,1,Ciutat Vella,1,el Raval,370,6,2
2025-01-01,1,Ciutat Vella,1,el Raval,407,7,1
2025-01-01,1,Ciutat Vella,1,el Raval,402,7,2
2025-01-01,1,Ciutat Vella,1,el Raval,3442,8,1
2025-01-01,1,Ciutat Vella,1,el Raval,3277,8,2
2025-01-01,1,Ciutat Vella,1,el Raval,212,9,1
2025-01-01,1,Ciutat Vella,1,el Raval,241,9,2
2025-01-01,1,Ciutat Vella,1,el Raval,30,10,1
2025-01-01,1,Ciutat Vella,1,el Raval,18,10,2
2025-01-01,1,Ciutat Vella,1,el Raval,265,11,1
2025-01-01,1,Ciutat Vella,1,el Raval,205,11,2
2025-01-01,1,Ciutat Vella,1,el Raval,2925,12,1
2025-01-01,1,Ciutat Vella,1,el Raval,6066,12,2
2025-01-01,1,Ciutat Vella,1,el Raval,3238,13,1
2025-01-01,1,Ciutat Vella,1,el Raval,2141,13,2
2025-01-01,1,Ciutat Vella,1,el Raval,234,14,1
2025-01-01,1,Ciutat Vella,1,el Raval,309,14,2
2025-01-01,1,Ciutat Vella,1,el Raval,707,15,1
2025-01-01,1,Ciutat Vella,1,el Raval,500,15,2
2025-01-01,1,Ciutat Vella,1,el Raval,395,16,1
2025-01-01,1,Ciutat Vella,1,el Raval,425,16,2
2025-01-01,1,Ciutat Vella,1,el Raval,9231,17,1
2025-01-01,1,Ciutat Vella,1,el Raval,9550,17,2
2025-01-01,1,Ciutat Vella,1,el Raval,772,18,1
2025-01-01,1,Ciutat Vella,1,el Raval,845,18,2
2025-01-01,1,Ciutat Vella,1,el Raval,35,19,1
2025-01-01,1,Ciutat Vella,1,el Raval,42,19,2
2025-01-01,1,Ciutat Vella,1,el Raval,17,23,1
2025-01-01,1,Ciutat Vella,1,el Raval,11,23,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,25,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,22,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,470,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,1738,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,44,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,276,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,158,6,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,135,6,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,385,7,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,266,7,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,2184,8,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,2095,8,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,209,9,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,190,9,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,15,10,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,10,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,11,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,73,11,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,685,12,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,7426,12,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,311,13,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,182,13,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,152,14,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,193,14,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,479,15,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,361,15,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,337,16,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,365,16,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,3794,17,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,3942,17,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,558,18,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,569,18,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,32,19,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,40,19,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,23,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,23,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,9,1,1
