Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2010-01-01,1,Ciutat Vella,1,el Raval,16,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,10,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,9,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,16,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,787,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,1187,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,7,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,35,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,117,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,414,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,318,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,211,7,1
2010-01-01,1,Ciutat Vella,1,el Raval,226,7,2
2010-01-01,1,Ciutat Vella,1,el Raval,2334,8,1
2010-01-01,1,Ciutat Vella,1,el Raval,2284,8,2
2010-01-01,1,Ciutat Vella,1,el Raval,88,9,1
2010-01-01,1,Ciutat Vella,1,el Raval,108,9,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,10,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,10,2
2010-01-01,1,Ciutat Vella,1,el Raval,190,11,1
2010-01-01,1,Ciutat Vella,1,el Raval,156,11,2
2010-01-01,1,Ciutat Vella,1,el Raval,1206,12,1
2010-01-01,1,Ciutat Vella,1,el Raval,5890,12,2
2010-01-01,1,Ciutat Vella,1,el Raval,2904,13,1
2010-01-01,1,Ciutat Vella,1,el Raval,2144,13,2
2010-01-01,1,Ciutat Vella,1,el Raval,77,14,1
2010-01-01,1,Ciutat Vella,1,el Raval,149,14,2
2010-01-01,1,Ciutat Vella,1,el Raval,438,15,1
2010-01-01,1,Ciutat Vella,1,el Raval,320,15,2
2010-01-01,1,Ciutat Vella,1,el Raval,352,16,1
2010-01-01,1,Ciutat Vella,1,el Raval,310,16,2
2010-01-01,1,Ciutat Vella,1,el Raval,12064,17,1
2010-01-01,1,Ciutat Vella,1,el Raval,11554,17,2
2010-01-01,1,Ciutat Vella,1,el Raval,730,18,1
2010-01-01,1,Ciutat Vella,1,el Raval,667,18,2
2010-01-01,1,Ciutat Vella,1,el Raval,14,19,1
2010-01-01,1,Ciutat Vella,1,el Raval,11,19,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,20,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,23,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,23,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,159,3,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,392,3,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,4,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,21,5,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,138,5,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,94,6,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,78,6,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,199,7,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,169,7,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,1173,8,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,1242,8,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,99,9,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,88,9,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,10,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,10,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,100,11,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,83,11,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,111,12,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,1289,12,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,212,13,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,140,13,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,49,14,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,86,14,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,198,15,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,185,15,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,256,16,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,242,16,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,5236,17,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,5443,17,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,467,18,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,497,18,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,19,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,19,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,20,2
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,23,1
2010-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,23,2
2010-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,1
2010-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,2
2010-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,1
2010-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,2
2010-01-01,1,Ciutat Vella,3,la Barceloneta,223,3,1
2010-01-01,1,Ciutat Vella,3,la Barceloneta,382,3,2
2010-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,1
2010-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,2
2010-01-01,1,Ciutat Vella,3,la Barceloneta,8,5,1
2010-01-01,1,Ciutat Vella,3,la Barceloneta,24,5,2
2010-01-01,1,Ciutat Vella,3,la Barceloneta,105,6,1
2010-01-01,1,Ciutat Vella,3,la Barceloneta,74,6,2
