Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2022-01-01,1,Ciutat Vella,1,el Raval,15,1,1
2022-01-01,1,Ciutat Vella,1,el Raval,18,1,2
2022-01-01,1,Ciutat Vella,1,el Raval,20,2,1
2022-01-01,1,Ciutat Vella,1,el Raval,30,2,2
2022-01-01,1,Ciutat Vella,1,el Raval,821,3,1
2022-01-01,1,Ciutat Vella,1,el Raval,1228,3,2
2022-01-01,1,Ciutat Vella,1,el Raval,11,4,1
2022-01-01,1,Ciutat Vella,1,el Raval,9,4,2
2022-01-01,1,Ciutat Vella,1,el Raval,68,5,1
2022-01-01,1,Ciutat Vella,1,el Raval,181,5,2
2022-01-01,1,Ciutat Vella,1,el Raval,292,6,1
2022-01-01,1,Ciutat Vella,1,el Raval,315,6,2
2022-01-01,1,Ciutat Vella,1,el Raval,344,7,1
2022-01-01,1,Ciutat Vella,1,el Raval,306,7,2
2022-01-01,1,Ciutat Vella,1,el Raval,2631,8,1
2022-01-01,1,Ciutat Vella,1,el Raval,2622,8,2
2022-01-01,1,Ciutat Vella,1,el Raval,155,9,1
2022-01-01,1,Ciutat Vella,1,el Raval,151,9,2
2022-01-01,1,Ciutat Vella,1,el Raval,12,10,1
2022-01-01,1,Ciutat Vella,1,el Raval,13,10,2
2022-01-01,1,Ciutat Vella,1,el Raval,187,11,1
2022-01-01,1,Ciutat Vella,1,el Raval,155,11,2
2022-01-01,1,Ciutat Vella,1,el Raval,2577,12,1
2022-01-01,1,Ciutat Vella,1,el Raval,5622,12,2
2022-01-01,1,Ciutat Vella,1,el Raval,3076,13,1
2022-01-01,1,Ciutat Vella,1,el Raval,2155,13,2
2022-01-01,1,Ciutat Vella,1,el Raval,210,14,1
2022-01-01,1,Ciutat Vella,1,el Raval,263,14,2
2022-01-01,1,Ciutat Vella,1,el Raval,568,15,1
2022-01-01,1,Ciutat Vella,1,el Raval,374,15,2
2022-01-01,1,Ciutat Vella,1,el Raval,415,16,1
2022-01-01,1,Ciutat Vella,1,el Raval,461,16,2
2022-01-01,1,Ciutat Vella,1,el Raval,9559,17,1
2022-01-01,1,Ciutat Vella,1,el Raval,9964,17,2
2022-01-01,1,Ciutat Vella,1,el Raval,761,18,1
2022-01-01,1,Ciutat Vella,1,el Raval,854,18,2
2022-01-01,1,Ciutat Vella,1,el Raval,21,19,1
2022-01-01,1,Ciutat Vella,1,el Raval,22,19,2
2022-01-01,1,Ciutat Vella,1,el Raval,..,20,2
2022-01-01,1,Ciutat Vella,1,el Raval,18,23,1
2022-01-01,1,Ciutat Vella,1,el Raval,15,23,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,30,2,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,2,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,329,3,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,1042,3,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,4,1
