Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2005-01-01,1,Ciutat Vella,1,el Raval,8,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,7,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,17,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,16,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,882,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,1606,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,..,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,..,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,50,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,137,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,487,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,329,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,189,7,1
2005-01-01,1,Ciutat Vella,1,el Raval,161,7,2
2005-01-01,1,Ciutat Vella,1,el Raval,2539,8,1
2005-01-01,1,Ciutat Vella,1,el Raval,2563,8,2
2005-01-01,1,Ciutat Vella,1,el Raval,72,9,1
2005-01-01,1,Ciutat Vella,1,el Raval,86,9,2
2005-01-01,1,Ciutat Vella,1,el Raval,..,10,1
2005-01-01,1,Ciutat Vella,1,el Raval,..,10,2
2005-01-01,1,Ciutat Vella,1,el Raval,180,11,1
2005-01-01,1,Ciutat Vella,1,el Raval,188,11,2
2005-01-01,1,Ciutat Vella,1,el Raval,676,12,1
2005-01-01,1,Ciutat Vella,1,el Raval,5527,12,2
2005-01-01,1,Ciutat Vella,1,el Raval,2243,13,1
2005-01-01,1,Ciutat Vella,1,el Raval,1631,13,2
2005-01-01,1,Ciutat Vella,1,el Raval,74,14,1
2005-01-01,1,Ciutat Vella,1,el Raval,143,14,2
2005-01-01,1,Ciutat Vella,1,el Raval,353,15,1
2005-01-01,1,Ciutat Vella,1,el Raval,309,15,2
2005-01-01,1,Ciutat Vella,1,el Raval,180,16,1
2005-01-01,1,Ciutat Vella,1,el Raval,181,16,2
2005-01-01,1,Ciutat Vella,1,el Raval,13231,17,1
2005-01-01,1,Ciutat Vella,1,el Raval,12335,17,2
2005-01-01,1,Ciutat Vella,1,el Raval,464,18,1
2005-01-01,1,Ciutat Vella,1,el Raval,415,18,2
2005-01-01,1,Ciutat Vella,1,el Raval,9,19,1
2005-01-01,1,Ciutat Vella,1,el Raval,13,19,2
2005-01-01,1,Ciutat Vella,1,el Raval,10,23,1
2005-01-01,1,Ciutat Vella,1,el Raval,11,23,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,2,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,29,2,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,195,3,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,1321,3,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,4,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,52,5,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,438,5,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,144,6,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,119,6,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,164,7,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,184,7,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,2993,8,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,3127,8,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,97,9,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,70,9,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,10,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,10,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,99,11,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,11,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,143,12,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,1859,12,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,200,13,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,131,13,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,92,14,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,273,14,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,810,15,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,1217,15,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,134,16,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,191,16,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,6060,17,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,6096,17,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,324,18,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,369,18,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,19,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,19,2
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,23,1
2005-01-01,1,Ciutat Vella,2,el Barri Gòtic,15,23,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,228,3,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,449,3,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,7,5,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,41,5,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,104,6,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,70,6,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,71,7,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,47,7,2
2005-01-01,1,Ciutat Vella,3,la Barceloneta,735,8,1
2005-01-01,1,Ciutat Vella,3,la Barceloneta,697,8,2
