Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2015-01-01,1,Ciutat Vella,1,el Raval,11,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,14,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,22,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,780,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,1053,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,..,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,11,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,55,5,1
2015-01-01,1,Ciutat Vella,1,el Raval,130,5,2
2015-01-01,1,Ciutat Vella,1,el Raval,314,6,1
2015-01-01,1,Ciutat Vella,1,el Raval,269,6,2
2015-01-01,1,Ciutat Vella,1,el Raval,233,7,1
2015-01-01,1,Ciutat Vella,1,el Raval,218,7,2
2015-01-01,1,Ciutat Vella,1,el Raval,1874,8,1
2015-01-01,1,Ciutat Vella,1,el Raval,1907,8,2
2015-01-01,1,Ciutat Vella,1,el Raval,100,9,1
2015-01-01,1,Ciutat Vella,1,el Raval,117,9,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,10,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,10,2
2015-01-01,1,Ciutat Vella,1,el Raval,177,11,1
2015-01-01,1,Ciutat Vella,1,el Raval,144,11,2
2015-01-01,1,Ciutat Vella,1,el Raval,1884,12,1
2015-01-01,1,Ciutat Vella,1,el Raval,7000,12,2
2015-01-01,1,Ciutat Vella,1,el Raval,3193,13,1
2015-01-01,1,Ciutat Vella,1,el Raval,2280,13,2
2015-01-01,1,Ciutat Vella,1,el Raval,150,14,1
2015-01-01,1,Ciutat Vella,1,el Raval,203,14,2
2015-01-01,1,Ciutat Vella,1,el Raval,539,15,1
2015-01-01,1,Ciutat Vella,1,el Raval,330,15,2
2015-01-01,1,Ciutat Vella,1,el Raval,406,16,1
2015-01-01,1,Ciutat Vella,1,el Raval,345,16,2
2015-01-01,1,Ciutat Vella,1,el Raval,11015,17,1
2015-01-01,1,Ciutat Vella,1,el Raval,10999,17,2
2015-01-01,1,Ciutat Vella,1,el Raval,659,18,1
2015-01-01,1,Ciutat Vella,1,el Raval,655,18,2
2015-01-01,1,Ciutat Vella,1,el Raval,16,19,1
2015-01-01,1,Ciutat Vella,1,el Raval,12,19,2
2015-01-01,1,Ciutat Vella,1,el Raval,9,23,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,23,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,139,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,310,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,21,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,86,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,6,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,76,6,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,176,7,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,120,7,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,832,8,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,897,8,2
