Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2011-01-01,1,Ciutat Vella,1,el Raval,12,1,1
2011-01-01,1,Ciutat Vella,1,el Raval,10,1,2
2011-01-01,1,Ciutat Vella,1,el Raval,7,2,1
2011-01-01,1,Ciutat Vella,1,el Raval,18,2,2
2011-01-01,1,Ciutat Vella,1,el Raval,789,3,1
2011-01-01,1,Ciutat Vella,1,el Raval,1126,3,2
2011-01-01,1,Ciutat Vella,1,el Raval,..,4,1
2011-01-01,1,Ciutat Vella,1,el Raval,8,4,2
2011-01-01,1,Ciutat Vella,1,el Raval,33,5,1
2011-01-01,1,Ciutat Vella,1,el Raval,122,5,2
2011-01-01,1,Ciutat Vella,1,el Raval,392,6,1
2011-01-01,1,Ciutat Vella,1,el Raval,315,6,2
2011-01-01,1,Ciutat Vella,1,el Raval,237,7,1
2011-01-01,1,Ciutat Vella,1,el Raval,221,7,2
2011-01-01,1,Ciutat Vella,1,el Raval,2238,8,1
2011-01-01,1,Ciutat Vella,1,el Raval,2242,8,2
2011-01-01,1,Ciutat Vella,1,el Raval,95,9,1
2011-01-01,1,Ciutat Vella,1,el Raval,117,9,2
2011-01-01,1,Ciutat Vella,1,el Raval,..,10,1
2011-01-01,1,Ciutat Vella,1,el Raval,6,10,2
2011-01-01,1,Ciutat Vella,1,el Raval,177,11,1
2011-01-01,1,Ciutat Vella,1,el Raval,177,11,2
2011-01-01,1,Ciutat Vella,1,el Raval,1601,12,1
2011-01-01,1,Ciutat Vella,1,el Raval,6664,12,2
2011-01-01,1,Ciutat Vella,1,el Raval,2981,13,1
2011-01-01,1,Ciutat Vella,1,el Raval,2212,13,2
2011-01-01,1,Ciutat Vella,1,el Raval,77,14,1
2011-01-01,1,Ciutat Vella,1,el Raval,157,14,2
2011-01-01,1,Ciutat Vella,1,el Raval,462,15,1
2011-01-01,1,Ciutat Vella,1,el Raval,320,15,2
2011-01-01,1,Ciutat Vella,1,el Raval,317,16,1
2011-01-01,1,Ciutat Vella,1,el Raval,246,16,2
2011-01-01,1,Ciutat Vella,1,el Raval,11774,17,1
2011-01-01,1,Ciutat Vella,1,el Raval,11358,17,2
2011-01-01,1,Ciutat Vella,1,el Raval,588,18,1
2011-01-01,1,Ciutat Vella,1,el Raval,586,18,2
2011-01-01,1,Ciutat Vella,1,el Raval,18,19,1
2011-01-01,1,Ciutat Vella,1,el Raval,11,19,2
2011-01-01,1,Ciutat Vella,1,el Raval,..,23,1
2011-01-01,1,Ciutat Vella,1,el Raval,..,23,2
2011-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2011-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1,2
2011-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,1
2011-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,2,2
