Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_REGIO,SEXE
2021-01-01,1,Ciutat Vella,1,el Raval,15,1,1
2021-01-01,1,Ciutat Vella,1,el Raval,22,1,2
2021-01-01,1,Ciutat Vella,1,el Raval,13,2,1
2021-01-01,1,Ciutat Vella,1,el Raval,30,2,2
2021-01-01,1,Ciutat Vella,1,el Raval,821,3,1
2021-01-01,1,Ciutat Vella,1,el Raval,1309,3,2
2021-01-01,1,Ciutat Vella,1,el Raval,10,4,1
2021-01-01,1,Ciutat Vella,1,el Raval,5,4,2
2021-01-01,1,Ciutat Vella,1,el Raval,74,5,1
2021-01-01,1,Ciutat Vella,1,el Raval,186,5,2
2021-01-01,1,Ciutat Vella,1,el Raval,307,6,1
2021-01-01,1,Ciutat Vella,1,el Raval,308,6,2
2021-01-01,1,Ciutat Vella,1,el Raval,395,7,1
2021-01-01,1,Ciutat Vella,1,el Raval,348,7,2
2021-01-01,1,Ciutat Vella,1,el Raval,2689,8,1
2021-01-01,1,Ciutat Vella,1,el Raval,2706,8,2
2021-01-01,1,Ciutat Vella,1,el Raval,171,9,1
2021-01-01,1,Ciutat Vella,1,el Raval,173,9,2
2021-01-01,1,Ciutat Vella,1,el Raval,18,10,1
2021-01-01,1,Ciutat Vella,1,el Raval,12,10,2
2021-01-01,1,Ciutat Vella,1,el Raval,227,11,1
2021-01-01,1,Ciutat Vella,1,el Raval,176,11,2
2021-01-01,1,Ciutat Vella,1,el Raval,2550,12,1
2021-01-01,1,Ciutat Vella,1,el Raval,6330,12,2
2021-01-01,1,Ciutat Vella,1,el Raval,3205,13,1
2021-01-01,1,Ciutat Vella,1,el Raval,2209,13,2
2021-01-01,1,Ciutat Vella,1,el Raval,238,14,1
2021-01-01,1,Ciutat Vella,1,el Raval,261,14,2
2021-01-01,1,Ciutat Vella,1,el Raval,598,15,1
2021-01-01,1,Ciutat Vella,1,el Raval,415,15,2
2021-01-01,1,Ciutat Vella,1,el Raval,446,16,1
2021-01-01,1,Ciutat Vella,1,el Raval,489,16,2
2021-01-01,1,Ciutat Vella,1,el Raval,9878,17,1
2021-01-01,1,Ciutat Vella,1,el Raval,10340,17,2
2021-01-01,1,Ciutat Vella,1,el Raval,775,18,1
2021-01-01,1,Ciutat Vella,1,el Raval,866,18,2
2021-01-01,1,Ciutat Vella,1,el Raval,22,19,1
2021-01-01,1,Ciutat Vella,1,el Raval,22,19,2
2021-01-01,1,Ciutat Vella,1,el Raval,14,23,1
2021-01-01,1,Ciutat Vella,1,el Raval,15,23,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,1,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,22,2,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,305,3,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,801,3,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,4,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,4,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,5,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,186,5,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,128,6,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,96,6,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,351,7,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,243,7,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,1518,8,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,1456,8,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,137,9,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,146,9,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,10,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,10,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,134,11,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,104,11,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,447,12,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,5213,12,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,289,13,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,182,13,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,121,14,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,148,14,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,423,15,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,310,15,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,338,16,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,392,16,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,3955,17,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,4052,17,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,564,18,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,594,18,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,27,19,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,19,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,23,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,23,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,7,2,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,202,3,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,342,3,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,11,5,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,29,5,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,82,6,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,79,6,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,137,7,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,129,7,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,1245,8,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,1113,8,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,69,9,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,77,9,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,7,10,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,10,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,49,11,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,36,11,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,136,12,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,543,12,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,36,13,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,26,13,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,81,14,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,78,14,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,364,15,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,211,15,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,231,16,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,218,16,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,4578,17,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,4210,17,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,380,18,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,345,18,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,21,19,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,18,19,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,5,23,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,6,23,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,1,1
